,districtid,monthid,dose1,dose2
11237,UP_Kasganj,1,0.0,0.0
11238,UP_Kasganj,2,0.0,0.0
11239,UP_Kasganj,3,0.0,0.0
11240,UP_Kasganj,4,0.0,0.0
11241,UP_Kasganj,5,0.0,0.0
11242,UP_Kasganj,6,0.0,0.0
11243,UP_Kasganj,7,0.0,0.0
11244,UP_Kasganj,8,0.0,0.0
11245,UP_Kasganj,9,0.0,0.0
11246,UP_Kasganj,10,0.0,0.0
11247,UP_Kasganj,11,5562.0,0.0
11248,UP_Kasganj,12,6377.0,4152.0
11249,UP_Kasganj,13,38849.0,6184.0
11250,UP_Kasganj,14,8723.0,6648.0
11251,UP_Kasganj,15,23820.0,2153.0
11252,UP_Kasganj,16,75400.0,9209.0
11253,UP_Kasganj,17,118596.0,12541.0
11254,UP_Kaushambi,1,0.0,0.0
11255,UP_Kaushambi,2,0.0,0.0
11256,UP_Kaushambi,3,0.0,0.0
11257,UP_Kaushambi,4,0.0,0.0
11258,UP_Kaushambi,5,0.0,0.0
11259,UP_Kaushambi,6,0.0,0.0
11260,UP_Kaushambi,7,0.0,0.0
11261,UP_Kaushambi,8,0.0,0.0
11262,UP_Kaushambi,9,0.0,0.0
11263,UP_Kaushambi,10,0.0,0.0
11264,UP_Kaushambi,11,5573.0,0.0
11265,UP_Kaushambi,12,8956.0,4293.0
11266,UP_Kaushambi,13,40405.0,5295.0
11267,UP_Kaushambi,14,9455.0,8670.0
11268,UP_Kaushambi,15,30350.0,2387.0
11269,UP_Kaushambi,16,81811.0,11021.0
11270,UP_Kaushambi,17,106874.0,19408.0
11271,UP_Kushinagar,1,0.0,0.0
11272,UP_Kushinagar,2,0.0,0.0
11273,UP_Kushinagar,3,0.0,0.0
11274,UP_Kushinagar,4,0.0,0.0
11275,UP_Kushinagar,5,0.0,0.0
11276,UP_Kushinagar,6,0.0,0.0
11277,UP_Kushinagar,7,0.0,0.0
11278,UP_Kushinagar,8,0.0,0.0
11279,UP_Kushinagar,9,0.0,0.0
11280,UP_Kushinagar,10,0.0,0.0
11281,UP_Kushinagar,11,11687.0,0.0
11282,UP_Kushinagar,12,15325.0,8291.0
11283,UP_Kushinagar,13,89770.0,11994.0
11284,UP_Kushinagar,14,43074.0,21959.0
11285,UP_Kushinagar,15,68632.0,10982.0
11286,UP_Kushinagar,16,185182.0,30028.0
11287,UP_Kushinagar,17,261555.0,51013.0
11288,UP_Lalitpur,1,0.0,0.0
11289,UP_Lalitpur,2,0.0,0.0
11290,UP_Lalitpur,3,0.0,0.0
11291,UP_Lalitpur,4,0.0,0.0
11292,UP_Lalitpur,5,0.0,0.0
11293,UP_Lalitpur,6,0.0,0.0
11294,UP_Lalitpur,7,0.0,0.0
11295,UP_Lalitpur,8,0.0,0.0
11296,UP_Lalitpur,9,0.0,0.0
11297,UP_Lalitpur,10,0.0,0.0
11298,UP_Lalitpur,11,4478.0,0.0
11299,UP_Lalitpur,12,9426.0,3280.0
11300,UP_Lalitpur,13,41399.0,2834.0
11301,UP_Lalitpur,14,7402.0,6433.0
11302,UP_Lalitpur,15,25485.0,1989.0
11303,UP_Lalitpur,16,83266.0,7986.0
11304,UP_Lalitpur,17,106956.0,9872.0
11305,UP_Lucknow,1,0.0,0.0
11306,UP_Lucknow,2,0.0,0.0
11307,UP_Lucknow,3,0.0,0.0
11308,UP_Lucknow,4,0.0,0.0
11309,UP_Lucknow,5,0.0,0.0
11310,UP_Lucknow,6,0.0,0.0
11311,UP_Lucknow,7,0.0,0.0
11312,UP_Lucknow,8,0.0,0.0
11313,UP_Lucknow,9,0.0,0.0
11314,UP_Lucknow,10,0.0,0.0
11315,UP_Lucknow,11,40865.0,0.0
11316,UP_Lucknow,12,49762.0,29419.0
11317,UP_Lucknow,13,268129.0,43599.0
11318,UP_Lucknow,14,138907.0,97398.0
11319,UP_Lucknow,15,400398.0,35167.0
11320,UP_Lucknow,16,354913.0,147137.0
11321,UP_Lucknow,17,411413.0,171717.0
11322,UP_Maharajganj,1,0.0,0.0
11323,UP_Maharajganj,2,0.0,0.0
11324,UP_Maharajganj,3,0.0,0.0
11325,UP_Maharajganj,4,0.0,0.0
11326,UP_Maharajganj,5,0.0,0.0
11327,UP_Maharajganj,6,0.0,0.0
11328,UP_Maharajganj,7,0.0,0.0
11329,UP_Maharajganj,8,0.0,0.0
11330,UP_Maharajganj,9,0.0,0.0
11331,UP_Maharajganj,10,0.0,0.0
11332,UP_Maharajganj,11,10840.0,0.0
11333,UP_Maharajganj,12,10061.0,6644.0
11334,UP_Maharajganj,13,82007.0,6851.0
11335,UP_Maharajganj,14,27457.0,20878.0
11336,UP_Maharajganj,15,44563.0,3662.0
11337,UP_Maharajganj,16,162494.0,17955.0
11338,UP_Maharajganj,17,180276.0,37903.0
11339,UP_Mahoba,1,0.0,0.0
11340,UP_Mahoba,2,0.0,0.0
11341,UP_Mahoba,3,0.0,0.0
11342,UP_Mahoba,4,0.0,0.0
11343,UP_Mahoba,5,0.0,0.0
11344,UP_Mahoba,6,0.0,0.0
11345,UP_Mahoba,7,0.0,0.0
11346,UP_Mahoba,8,0.0,0.0
11347,UP_Mahoba,9,0.0,0.0
11348,UP_Mahoba,10,0.0,0.0
11349,UP_Mahoba,11,3132.0,0.0
11350,UP_Mahoba,12,4507.0,2226.0
11351,UP_Mahoba,13,59517.0,4213.0
11352,UP_Mahoba,14,14905.0,9170.0
11353,UP_Mahoba,15,35269.0,1141.0
11354,UP_Mahoba,16,79910.0,11632.0
11355,UP_Mahoba,17,97097.0,17501.0
11356,UP_Mainpuri,1,0.0,0.0
11357,UP_Mainpuri,2,0.0,0.0
11358,UP_Mainpuri,3,0.0,0.0
11359,UP_Mainpuri,4,0.0,0.0
11360,UP_Mainpuri,5,0.0,0.0
11361,UP_Mainpuri,6,0.0,0.0
11362,UP_Mainpuri,7,0.0,0.0
11363,UP_Mainpuri,8,0.0,0.0
11364,UP_Mainpuri,9,0.0,0.0
11365,UP_Mainpuri,10,0.0,0.0
11366,UP_Mainpuri,11,9663.0,0.0
11367,UP_Mainpuri,12,9412.0,6989.0
11368,UP_Mainpuri,13,59765.0,3893.0
11369,UP_Mainpuri,14,11736.0,10205.0
11370,UP_Mainpuri,15,29088.0,2975.0
11371,UP_Mainpuri,16,91957.0,14012.0
11372,UP_Mainpuri,17,150136.0,16467.0
11373,UP_Mathura,1,0.0,0.0
11374,UP_Mathura,2,0.0,0.0
11375,UP_Mathura,3,0.0,0.0
11376,UP_Mathura,4,0.0,0.0
11377,UP_Mathura,5,0.0,0.0
11378,UP_Mathura,6,0.0,0.0
11379,UP_Mathura,7,0.0,0.0
11380,UP_Mathura,8,0.0,0.0
11381,UP_Mathura,9,0.0,0.0
11382,UP_Mathura,10,0.0,0.0
11383,UP_Mathura,11,11833.0,0.0
11384,UP_Mathura,12,20585.0,7874.0
11385,UP_Mathura,13,82069.0,6543.0
11386,UP_Mathura,14,57301.0,28094.0
11387,UP_Mathura,15,153004.0,15033.0
11388,UP_Mathura,16,191513.0,34833.0
11389,UP_Mathura,17,168922.0,47533.0
11390,UP_Mau,1,0.0,0.0
11391,UP_Mau,2,0.0,0.0
11392,UP_Mau,3,0.0,0.0
11393,UP_Mau,4,0.0,0.0
11394,UP_Mau,5,0.0,0.0
11395,UP_Mau,6,0.0,0.0
11396,UP_Mau,7,0.0,0.0
11397,UP_Mau,8,0.0,0.0
11398,UP_Mau,9,0.0,0.0
11399,UP_Mau,10,0.0,0.0
11400,UP_Mau,11,9103.0,0.0
11401,UP_Mau,12,9629.0,6677.0
11402,UP_Mau,13,47990.0,6040.0
11403,UP_Mau,14,24167.0,17281.0
11404,UP_Mau,15,44823.0,4823.0
11405,UP_Mau,16,118194.0,26228.0
11406,UP_Mau,17,163758.0,26199.0
11407,UP_Meerut,1,0.0,0.0
11408,UP_Meerut,2,0.0,0.0
11409,UP_Meerut,3,0.0,0.0
11410,UP_Meerut,4,0.0,0.0
11411,UP_Meerut,5,0.0,0.0
11412,UP_Meerut,6,0.0,0.0
11413,UP_Meerut,7,0.0,0.0
11414,UP_Meerut,8,0.0,0.0
11415,UP_Meerut,9,0.0,0.0
11416,UP_Meerut,10,0.0,0.0
11417,UP_Meerut,11,19487.0,0.0
11418,UP_Meerut,12,27898.0,13605.0
11419,UP_Meerut,13,168000.0,16671.0
11420,UP_Meerut,14,116992.0,52513.0
11421,UP_Meerut,15,279876.0,28170.0
11422,UP_Meerut,16,258791.0,94108.0
11423,UP_Meerut,17,286512.0,98249.0
11424,UP_Mirzapur,1,0.0,0.0
11425,UP_Mirzapur,2,0.0,0.0
11426,UP_Mirzapur,3,0.0,0.0
11427,UP_Mirzapur,4,0.0,0.0
11428,UP_Mirzapur,5,0.0,0.0
11429,UP_Mirzapur,6,0.0,0.0
11430,UP_Mirzapur,7,0.0,0.0
11431,UP_Mirzapur,8,0.0,0.0
11432,UP_Mirzapur,9,0.0,0.0
11433,UP_Mirzapur,10,0.0,0.0
11434,UP_Mirzapur,11,10964.0,0.0
11435,UP_Mirzapur,12,18679.0,8265.0
11436,UP_Mirzapur,13,77659.0,7074.0
11437,UP_Mirzapur,14,31981.0,23756.0
11438,UP_Mirzapur,15,133335.0,5288.0
11439,UP_Mirzapur,16,200288.0,25857.0
11440,UP_Mirzapur,17,202531.0,31658.0
11441,UP_Moradabad,1,0.0,0.0
11442,UP_Moradabad,2,0.0,0.0
11443,UP_Moradabad,3,0.0,0.0
11444,UP_Moradabad,4,0.0,0.0
11445,UP_Moradabad,5,0.0,0.0
11446,UP_Moradabad,6,0.0,0.0
11447,UP_Moradabad,7,0.0,0.0
11448,UP_Moradabad,8,0.0,0.0
11449,UP_Moradabad,9,0.0,0.0
11450,UP_Moradabad,10,0.0,0.0
11451,UP_Moradabad,11,18663.0,0.0
11452,UP_Moradabad,12,14956.0,12973.0
11453,UP_Moradabad,13,88169.0,10829.0
11454,UP_Moradabad,14,39624.0,21252.0
11455,UP_Moradabad,15,164403.0,6425.0
11456,UP_Moradabad,16,146919.0,43854.0
11457,UP_Moradabad,17,185806.0,50584.0
11458,UP_Muzaffarnagar,1,0.0,0.0
11459,UP_Muzaffarnagar,2,0.0,0.0
11460,UP_Muzaffarnagar,3,0.0,0.0
11461,UP_Muzaffarnagar,4,0.0,0.0
11462,UP_Muzaffarnagar,5,0.0,0.0
11463,UP_Muzaffarnagar,6,0.0,0.0
11464,UP_Muzaffarnagar,7,0.0,0.0
11465,UP_Muzaffarnagar,8,0.0,0.0
11466,UP_Muzaffarnagar,9,0.0,0.0
11467,UP_Muzaffarnagar,10,0.0,0.0
11468,UP_Muzaffarnagar,11,7856.0,0.0
11469,UP_Muzaffarnagar,12,17511.0,5599.0
11470,UP_Muzaffarnagar,13,91084.0,10741.0
11471,UP_Muzaffarnagar,14,31827.0,26790.0
11472,UP_Muzaffarnagar,15,114663.0,9558.0
11473,UP_Muzaffarnagar,16,202999.0,34598.0
11474,UP_Muzaffarnagar,17,209577.0,31534.0
11475,UP_Pilibhit,1,0.0,0.0
11476,UP_Pilibhit,2,0.0,0.0
11477,UP_Pilibhit,3,0.0,0.0
11478,UP_Pilibhit,4,0.0,0.0
11479,UP_Pilibhit,5,0.0,0.0
11480,UP_Pilibhit,6,0.0,0.0
11481,UP_Pilibhit,7,0.0,0.0
11482,UP_Pilibhit,8,0.0,0.0
11483,UP_Pilibhit,9,0.0,0.0
11484,UP_Pilibhit,10,0.0,0.0
11485,UP_Pilibhit,11,8849.0,0.0
11486,UP_Pilibhit,12,8216.0,6060.0
11487,UP_Pilibhit,13,93780.0,6681.0
11488,UP_Pilibhit,14,38590.0,21486.0
11489,UP_Pilibhit,15,46404.0,7186.0
11490,UP_Pilibhit,16,106768.0,16824.0
11491,UP_Pilibhit,17,153053.0,25248.0
11492,UP_Prayagraj,1,0.0,0.0
11493,UP_Prayagraj,2,0.0,0.0
11494,UP_Prayagraj,3,0.0,0.0
11495,UP_Prayagraj,4,0.0,0.0
11496,UP_Prayagraj,5,0.0,0.0
11497,UP_Prayagraj,6,0.0,0.0
11498,UP_Prayagraj,7,0.0,0.0
11499,UP_Prayagraj,8,0.0,0.0
11500,UP_Prayagraj,9,0.0,0.0
11501,UP_Prayagraj,10,0.0,0.0
11502,UP_Prayagraj,11,27490.0,0.0
11503,UP_Prayagraj,12,32965.0,18408.0
11504,UP_Prayagraj,13,161083.0,28484.0
11505,UP_Prayagraj,14,104186.0,44405.0
11506,UP_Prayagraj,15,225502.0,21518.0
11507,UP_Prayagraj,16,234804.0,65986.0
11508,UP_Prayagraj,17,330493.0,88027.0
11509,UP_Rae Bareli,1,0.0,0.0
11510,UP_Rae Bareli,2,0.0,0.0
11511,UP_Rae Bareli,3,0.0,0.0
11512,UP_Rae Bareli,4,0.0,0.0
11513,UP_Rae Bareli,5,0.0,0.0
11514,UP_Rae Bareli,6,0.0,0.0
11515,UP_Rae Bareli,7,0.0,0.0
11516,UP_Rae Bareli,8,0.0,0.0
11517,UP_Rae Bareli,9,0.0,0.0
11518,UP_Rae Bareli,10,0.0,0.0
11519,UP_Rae Bareli,11,11131.0,0.0
11520,UP_Rae Bareli,12,11880.0,7541.0
11521,UP_Rae Bareli,13,82900.0,6367.0
11522,UP_Rae Bareli,14,14591.0,12114.0
11523,UP_Rae Bareli,15,44039.0,3048.0
11524,UP_Rae Bareli,16,123241.0,22130.0
11525,UP_Rae Bareli,17,194609.0,25990.0
11526,UP_Rampur,1,0.0,0.0
11527,UP_Rampur,2,0.0,0.0
11528,UP_Rampur,3,0.0,0.0
11529,UP_Rampur,4,0.0,0.0
11530,UP_Rampur,5,0.0,0.0
11531,UP_Rampur,6,0.0,0.0
11532,UP_Rampur,7,0.0,0.0
11533,UP_Rampur,8,0.0,0.0
11534,UP_Rampur,9,0.0,0.0
11535,UP_Rampur,10,0.0,0.0
11536,UP_Rampur,11,8447.0,0.0
11537,UP_Rampur,12,10440.0,6179.0
11538,UP_Rampur,13,55533.0,9911.0
11539,UP_Rampur,14,23583.0,14888.0
11540,UP_Rampur,15,36293.0,5217.0
11541,UP_Rampur,16,102254.0,13556.0
11542,UP_Rampur,17,150964.0,26468.0
11543,UP_Saharanpur,1,0.0,0.0
11544,UP_Saharanpur,2,0.0,0.0
11545,UP_Saharanpur,3,0.0,0.0
11546,UP_Saharanpur,4,0.0,0.0
11547,UP_Saharanpur,5,0.0,0.0
11548,UP_Saharanpur,6,0.0,0.0
11549,UP_Saharanpur,7,0.0,0.0
11550,UP_Saharanpur,8,0.0,0.0
11551,UP_Saharanpur,9,0.0,0.0
11552,UP_Saharanpur,10,0.0,0.0
11553,UP_Saharanpur,11,13463.0,0.0
11554,UP_Saharanpur,12,20400.0,10344.0
11555,UP_Saharanpur,13,109431.0,7822.0
11556,UP_Saharanpur,14,70552.0,35013.0
11557,UP_Saharanpur,15,217238.0,6038.0
11558,UP_Saharanpur,16,257428.0,57576.0
11559,UP_Saharanpur,17,219583.0,70861.0
11560,UP_Sambhal,1,0.0,0.0
11561,UP_Sambhal,2,0.0,0.0
11562,UP_Sambhal,3,0.0,0.0
11563,UP_Sambhal,4,0.0,0.0
11564,UP_Sambhal,5,0.0,0.0
11565,UP_Sambhal,6,0.0,0.0
11566,UP_Sambhal,7,0.0,0.0
11567,UP_Sambhal,8,0.0,0.0
11568,UP_Sambhal,9,0.0,0.0
11569,UP_Sambhal,10,0.0,0.0
11570,UP_Sambhal,11,6076.0,0.0
11571,UP_Sambhal,12,8992.0,3356.0
11572,UP_Sambhal,13,47912.0,7019.0
11573,UP_Sambhal,14,21433.0,10994.0
11574,UP_Sambhal,15,30614.0,4997.0
11575,UP_Sambhal,16,95460.0,13722.0
11576,UP_Sambhal,17,156000.0,21815.0
11577,UP_Sant Kabir Nagar,1,0.0,0.0
11578,UP_Sant Kabir Nagar,2,0.0,0.0
11579,UP_Sant Kabir Nagar,3,0.0,0.0
11580,UP_Sant Kabir Nagar,4,0.0,0.0
11581,UP_Sant Kabir Nagar,5,0.0,0.0
11582,UP_Sant Kabir Nagar,6,0.0,0.0
11583,UP_Sant Kabir Nagar,7,0.0,0.0
11584,UP_Sant Kabir Nagar,8,0.0,0.0
11585,UP_Sant Kabir Nagar,9,0.0,0.0
11586,UP_Sant Kabir Nagar,10,0.0,0.0
11587,UP_Sant Kabir Nagar,11,7166.0,0.0
11588,UP_Sant Kabir Nagar,12,6721.0,5155.0
11589,UP_Sant Kabir Nagar,13,43505.0,4880.0
11590,UP_Sant Kabir Nagar,14,19528.0,11783.0
11591,UP_Sant Kabir Nagar,15,33968.0,2167.0
11592,UP_Sant Kabir Nagar,16,74198.0,12399.0
11593,UP_Sant Kabir Nagar,17,118257.0,15544.0
11594,UP_Shahjahanpur,1,0.0,0.0
11595,UP_Shahjahanpur,2,0.0,0.0
11596,UP_Shahjahanpur,3,0.0,0.0
11597,UP_Shahjahanpur,4,0.0,0.0
11598,UP_Shahjahanpur,5,0.0,0.0
11599,UP_Shahjahanpur,6,0.0,0.0
11600,UP_Shahjahanpur,7,0.0,0.0
11601,UP_Shahjahanpur,8,0.0,0.0
11602,UP_Shahjahanpur,9,0.0,0.0
11603,UP_Shahjahanpur,10,0.0,0.0
11604,UP_Shahjahanpur,11,14150.0,0.0
11605,UP_Shahjahanpur,12,14812.0,9939.0
11606,UP_Shahjahanpur,13,88769.0,10987.0
11607,UP_Shahjahanpur,14,37372.0,18444.0
11608,UP_Shahjahanpur,15,105554.0,5757.0
11609,UP_Shahjahanpur,16,140324.0,22675.0
11610,UP_Shahjahanpur,17,186280.0,31931.0
11611,UP_Shamli,1,0.0,0.0
11612,UP_Shamli,2,0.0,0.0
11613,UP_Shamli,3,0.0,0.0
11614,UP_Shamli,4,0.0,0.0
11615,UP_Shamli,5,0.0,0.0
11616,UP_Shamli,6,0.0,0.0
11617,UP_Shamli,7,0.0,0.0
11618,UP_Shamli,8,0.0,0.0
11619,UP_Shamli,9,0.0,0.0
11620,UP_Shamli,10,0.0,0.0
11621,UP_Shamli,11,4141.0,0.0
11622,UP_Shamli,12,9705.0,2606.0
11623,UP_Shamli,13,37716.0,6792.0
11624,UP_Shamli,14,24842.0,9701.0
11625,UP_Shamli,15,47156.0,4534.0
11626,UP_Shamli,16,82853.0,17266.0
11627,UP_Shamli,17,102474.0,20322.0
11628,UP_Shrawasti,1,0.0,0.0
11629,UP_Shrawasti,2,0.0,0.0
11630,UP_Shrawasti,3,0.0,0.0
11631,UP_Shrawasti,4,0.0,0.0
11632,UP_Shrawasti,5,0.0,0.0
11633,UP_Shrawasti,6,0.0,0.0
11634,UP_Shrawasti,7,0.0,0.0
11635,UP_Shrawasti,8,0.0,0.0
11636,UP_Shrawasti,9,0.0,0.0
11637,UP_Shrawasti,10,0.0,0.0
11638,UP_Shrawasti,11,4929.0,0.0
11639,UP_Shrawasti,12,4515.0,3964.0
11640,UP_Shrawasti,13,32813.0,2881.0
11641,UP_Shrawasti,14,8838.0,7236.0
11642,UP_Shrawasti,15,46100.0,2040.0
11643,UP_Shrawasti,16,115440.0,7017.0
11644,UP_Shrawasti,17,100231.0,10882.0
11645,UP_Siddharthnagar,1,0.0,0.0
11646,UP_Siddharthnagar,2,0.0,0.0
11647,UP_Siddharthnagar,3,0.0,0.0
11648,UP_Siddharthnagar,4,0.0,0.0
11649,UP_Siddharthnagar,5,0.0,0.0
11650,UP_Siddharthnagar,6,0.0,0.0
11651,UP_Siddharthnagar,7,0.0,0.0
11652,UP_Siddharthnagar,8,0.0,0.0
11653,UP_Siddharthnagar,9,0.0,0.0
11654,UP_Siddharthnagar,10,0.0,0.0
11655,UP_Siddharthnagar,11,12601.0,0.0
11656,UP_Siddharthnagar,12,14351.0,9832.0
11657,UP_Siddharthnagar,13,101869.0,8686.0
11658,UP_Siddharthnagar,14,30778.0,18388.0
11659,UP_Siddharthnagar,15,86593.0,4409.0
11660,UP_Siddharthnagar,16,237904.0,26140.0
11661,UP_Siddharthnagar,17,216968.0,30302.0
11662,UP_Sitapur,1,0.0,0.0
11663,UP_Sitapur,2,0.0,0.0
11664,UP_Sitapur,3,0.0,0.0
11665,UP_Sitapur,4,0.0,0.0
11666,UP_Sitapur,5,0.0,0.0
11667,UP_Sitapur,6,0.0,0.0
11668,UP_Sitapur,7,0.0,0.0
11669,UP_Sitapur,8,0.0,0.0
11670,UP_Sitapur,9,0.0,0.0
11671,UP_Sitapur,10,0.0,0.0
11672,UP_Sitapur,11,15076.0,0.0
11673,UP_Sitapur,12,20705.0,10518.0
11674,UP_Sitapur,13,121099.0,9387.0
11675,UP_Sitapur,14,35658.0,25755.0
11676,UP_Sitapur,15,58024.0,4855.0
11677,UP_Sitapur,16,186536.0,27250.0
11678,UP_Sitapur,17,305980.0,37080.0
11679,UP_Sonbhadra,1,0.0,0.0
11680,UP_Sonbhadra,2,0.0,0.0
11681,UP_Sonbhadra,3,0.0,0.0
11682,UP_Sonbhadra,4,0.0,0.0
11683,UP_Sonbhadra,5,0.0,0.0
11684,UP_Sonbhadra,6,0.0,0.0
11685,UP_Sonbhadra,7,0.0,0.0
11686,UP_Sonbhadra,8,0.0,0.0
11687,UP_Sonbhadra,9,0.0,0.0
11688,UP_Sonbhadra,10,0.0,0.0
11689,UP_Sonbhadra,11,8041.0,0.0
11690,UP_Sonbhadra,12,8350.0,5057.0
11691,UP_Sonbhadra,13,46015.0,6607.0
11692,UP_Sonbhadra,14,17442.0,10573.0
11693,UP_Sonbhadra,15,39903.0,3283.0
11694,UP_Sonbhadra,16,93202.0,18340.0
11695,UP_Sonbhadra,17,118302.0,29171.0
11696,UP_Sultanpur,1,0.0,0.0
11697,UP_Sultanpur,2,0.0,0.0
11698,UP_Sultanpur,3,0.0,0.0
11699,UP_Sultanpur,4,0.0,0.0
11700,UP_Sultanpur,5,0.0,0.0
11701,UP_Sultanpur,6,0.0,0.0
11702,UP_Sultanpur,7,0.0,0.0
11703,UP_Sultanpur,8,0.0,0.0
11704,UP_Sultanpur,9,0.0,0.0
11705,UP_Sultanpur,10,0.0,0.0
11706,UP_Sultanpur,11,13006.0,0.0
11707,UP_Sultanpur,12,14261.0,9696.0
11708,UP_Sultanpur,13,78332.0,8636.0
11709,UP_Sultanpur,14,24272.0,22840.0
11710,UP_Sultanpur,15,69401.0,4424.0
11711,UP_Sultanpur,16,126363.0,22953.0
11712,UP_Sultanpur,17,155225.0,32180.0
11713,UP_Unnao,1,0.0,0.0
11714,UP_Unnao,2,0.0,0.0
11715,UP_Unnao,3,0.0,0.0
11716,UP_Unnao,4,0.0,0.0
11717,UP_Unnao,5,0.0,0.0
11718,UP_Unnao,6,0.0,0.0
11719,UP_Unnao,7,0.0,0.0
11720,UP_Unnao,8,0.0,0.0
11721,UP_Unnao,9,0.0,0.0
11722,UP_Unnao,10,0.0,0.0
11723,UP_Unnao,11,13251.0,0.0
11724,UP_Unnao,12,14233.0,9617.0
11725,UP_Unnao,13,110100.0,6560.0
11726,UP_Unnao,14,26016.0,19721.0
11727,UP_Unnao,15,43596.0,11144.0
11728,UP_Unnao,16,148122.0,22139.0
11729,UP_Unnao,17,227356.0,36932.0
11730,UP_Varanasi,1,0.0,0.0
11731,UP_Varanasi,2,0.0,0.0
11732,UP_Varanasi,3,0.0,0.0
11733,UP_Varanasi,4,0.0,0.0
11734,UP_Varanasi,5,0.0,0.0
11735,UP_Varanasi,6,0.0,0.0
11736,UP_Varanasi,7,0.0,0.0
11737,UP_Varanasi,8,0.0,0.0
11738,UP_Varanasi,9,0.0,0.0
11739,UP_Varanasi,10,0.0,0.0
11740,UP_Varanasi,11,18723.0,0.0
11741,UP_Varanasi,12,29740.0,12990.0
11742,UP_Varanasi,13,131734.0,18187.0
11743,UP_Varanasi,14,107195.0,51919.0
11744,UP_Varanasi,15,231219.0,34326.0
11745,UP_Varanasi,16,274088.0,73254.0
11746,UP_Varanasi,17,271711.0,87591.0
11747,UT_Almora,1,0.0,0.0
11748,UT_Almora,2,0.0,0.0
11749,UT_Almora,3,0.0,0.0
11750,UT_Almora,4,0.0,0.0
11751,UT_Almora,5,0.0,0.0
11752,UT_Almora,6,0.0,0.0
11753,UT_Almora,7,0.0,0.0
11754,UT_Almora,8,0.0,0.0
11755,UT_Almora,9,0.0,0.0
11756,UT_Almora,10,0.0,0.0
11757,UT_Almora,11,6619.0,0.0
11758,UT_Almora,12,10599.0,5513.0
11759,UT_Almora,13,55571.0,7240.0
11760,UT_Almora,14,55963.0,29480.0
11761,UT_Almora,15,40944.0,3673.0
11762,UT_Almora,16,62833.0,19462.0
11763,UT_Almora,17,74882.0,44037.0
11764,UT_Bageshwar,1,0.0,0.0
11765,UT_Bageshwar,2,0.0,0.0
11766,UT_Bageshwar,3,0.0,0.0
11767,UT_Bageshwar,4,0.0,0.0
11768,UT_Bageshwar,5,0.0,0.0
11769,UT_Bageshwar,6,0.0,0.0
11770,UT_Bageshwar,7,0.0,0.0
11771,UT_Bageshwar,8,0.0,0.0
11772,UT_Bageshwar,9,0.0,0.0
11773,UT_Bageshwar,10,0.0,0.0
11774,UT_Bageshwar,11,3236.0,0.0
11775,UT_Bageshwar,12,2505.0,3238.0
11776,UT_Bageshwar,13,35437.0,2638.0
11777,UT_Bageshwar,14,22473.0,20434.0
11778,UT_Bageshwar,15,30579.0,748.0
11779,UT_Bageshwar,16,52701.0,13914.0
11780,UT_Bageshwar,17,24357.0,16104.0
11781,UT_Chamoli,1,0.0,0.0
11782,UT_Chamoli,2,0.0,0.0
11783,UT_Chamoli,3,0.0,0.0
11784,UT_Chamoli,4,0.0,0.0
11785,UT_Chamoli,5,0.0,0.0
11786,UT_Chamoli,6,0.0,0.0
11787,UT_Chamoli,7,0.0,0.0
11788,UT_Chamoli,8,0.0,0.0
11789,UT_Chamoli,9,0.0,0.0
11790,UT_Chamoli,10,0.0,0.0
11791,UT_Chamoli,11,4901.0,0.0
11792,UT_Chamoli,12,7150.0,3727.0
11793,UT_Chamoli,13,53787.0,4958.0
11794,UT_Chamoli,14,31001.0,28258.0
11795,UT_Chamoli,15,28030.0,511.0
11796,UT_Chamoli,16,56036.0,14725.0
11797,UT_Chamoli,17,50381.0,30901.0
11798,UT_Champawat,1,0.0,0.0
11799,UT_Champawat,2,0.0,0.0
11800,UT_Champawat,3,0.0,0.0
11801,UT_Champawat,4,0.0,0.0
11802,UT_Champawat,5,0.0,0.0
11803,UT_Champawat,6,0.0,0.0
11804,UT_Champawat,7,0.0,0.0
11805,UT_Champawat,8,0.0,0.0
11806,UT_Champawat,9,0.0,0.0
11807,UT_Champawat,10,0.0,0.0
11808,UT_Champawat,11,4086.0,0.0
11809,UT_Champawat,12,3466.0,3123.0
11810,UT_Champawat,13,27320.0,2439.0
11811,UT_Champawat,14,28903.0,12956.0
11812,UT_Champawat,15,29736.0,1059.0
11813,UT_Champawat,16,43129.0,12492.0
11814,UT_Champawat,17,25482.0,21363.0
11815,UT_Dehradun,1,0.0,0.0
11816,UT_Dehradun,2,0.0,0.0
11817,UT_Dehradun,3,0.0,0.0
11818,UT_Dehradun,4,0.0,0.0
11819,UT_Dehradun,5,0.0,0.0
11820,UT_Dehradun,6,0.0,0.0
11821,UT_Dehradun,7,0.0,0.0
11822,UT_Dehradun,8,0.0,0.0
11823,UT_Dehradun,9,0.0,0.0
11824,UT_Dehradun,10,0.0,0.0
11825,UT_Dehradun,11,24678.0,0.0
11826,UT_Dehradun,12,29756.0,17609.0
11827,UT_Dehradun,13,203672.0,25629.0
11828,UT_Dehradun,14,130696.0,105612.0
11829,UT_Dehradun,15,146001.0,8755.0
11830,UT_Dehradun,16,195454.0,94810.0
11831,UT_Dehradun,17,315308.0,129931.0
11832,UT_Haridwar,1,0.0,0.0
11833,UT_Haridwar,2,0.0,0.0
11834,UT_Haridwar,3,0.0,0.0
